param nf:= 15 ;
param nn:= 25 ;
param: E: d:=
24 8 0 1.0		24 8 1 1.0		24 8 2 1.0		24 8 3 1.035276		24 8 4 1.154701		24 8 5 1.414214		24 8 6 2.0		24 8 7 3.863703		24 8 9 3.863703		24 8 10 2.0		24 8 11 1.414214		24 8 12 1.154701		24 8 13 1.035276		24 8 14 1.0		24 8 15 1.0		24 8 16 1.0		24 8 17 1.0		24 8 18 1.0		24 8 19 1.0		24 8 20 1.0		24 8 21 1.0		24 8 22 1.0		24 8 23 1.0		
9 8 24 1.008629		9 8 10 1.0		
24 9 0 1.0		24 9 1 1.0		24 9 2 1.0		24 9 3 1.0		24 9 4 1.035276		24 9 5 1.154701		24 9 6 1.414214		24 9 7 2.0		24 9 8 3.863703		24 9 10 3.863703		24 9 11 2.0		24 9 12 1.414214		24 9 13 1.154701		24 9 14 1.035276		24 9 15 1.0		24 9 16 1.0		24 9 17 1.0		24 9 18 1.0		24 9 19 1.0		24 9 20 1.0		24 9 21 1.0		24 9 22 1.0		24 9 23 1.0		
10 9 24 1.008629		10 9 11 1.0		
24 10 0 1.0		24 10 1 1.0		24 10 2 1.0		24 10 3 1.0		24 10 4 1.0		24 10 5 1.035276		24 10 6 1.154701		24 10 7 1.414214		24 10 8 2.0		24 10 9 3.863703		24 10 11 3.863703		24 10 12 2.0		24 10 13 1.414214		24 10 14 1.154701		24 10 15 1.035276		24 10 16 1.0		24 10 17 1.0		24 10 18 1.0		24 10 19 1.0		24 10 20 1.0		24 10 21 1.0		24 10 22 1.0		24 10 23 1.0		
11 10 24 1.008629		11 10 12 1.0		
24 11 0 1.0		24 11 1 1.0		24 11 2 1.0		24 11 3 1.0		24 11 4 1.0		24 11 5 1.0		24 11 6 1.035276		24 11 7 1.154701		24 11 8 1.414214		24 11 9 2.0		24 11 10 3.863703		24 11 12 3.863703		24 11 13 2.0		24 11 14 1.414214		24 11 15 1.154701		24 11 16 1.035276		24 11 17 1.0		24 11 18 1.0		24 11 19 1.0		24 11 20 1.0		24 11 21 1.0		24 11 22 1.0		24 11 23 1.0		
12 11 24 1.008629		12 11 13 1.0		
24 12 0 1.0		24 12 1 1.0		24 12 2 1.0		24 12 3 1.0		24 12 4 1.0		24 12 5 1.0		24 12 6 1.0		24 12 7 1.035276		24 12 8 1.154701		24 12 9 1.414214		24 12 10 2.0		24 12 11 3.863703		24 12 13 3.863703		24 12 14 2.0		24 12 15 1.414214		24 12 16 1.154701		24 12 17 1.035276		24 12 18 1.0		24 12 19 1.0		24 12 20 1.0		24 12 21 1.0		24 12 22 1.0		24 12 23 1.0		
13 12 24 1.008629		13 12 14 1.0		
24 13 0 1.0		24 13 1 1.0		24 13 2 1.0		24 13 3 1.0		24 13 4 1.0		24 13 5 1.0		24 13 6 1.0		24 13 7 1.0		24 13 8 1.035276		24 13 9 1.154701		24 13 10 1.414214		24 13 11 2.0		24 13 12 3.863703		24 13 14 3.863703		24 13 15 2.0		24 13 16 1.414214		24 13 17 1.154701		24 13 18 1.035276		24 13 19 1.0		24 13 20 1.0		24 13 21 1.0		24 13 22 1.0		24 13 23 1.0		
14 13 24 1.008629		14 13 15 1.0		
24 14 0 1.0		24 14 1 1.0		24 14 2 1.0		24 14 3 1.0		24 14 4 1.0		24 14 5 1.0		24 14 6 1.0		24 14 7 1.0		24 14 8 1.0		24 14 9 1.035276		24 14 10 1.154701		24 14 11 1.414214		24 14 12 2.0		24 14 13 3.863703		24 14 15 3.863703		24 14 16 2.0		24 14 17 1.414214		24 14 18 1.154701		24 14 19 1.035276		24 14 20 1.0		24 14 21 1.0		24 14 22 1.0		24 14 23 1.0		
15 14 24 1.008629		15 14 16 1.0		
24 15 0 1.0		24 15 1 1.0		24 15 2 1.0		24 15 3 1.0		24 15 4 1.0		24 15 5 1.0		24 15 6 1.0		24 15 7 1.0		24 15 8 1.0		24 15 9 1.0		24 15 10 1.035276		24 15 11 1.154701		24 15 12 1.414214		24 15 13 2.0		24 15 14 3.863703		24 15 16 3.863703		24 15 17 2.0		24 15 18 1.414214		24 15 19 1.154701		24 15 20 1.035276		24 15 21 1.0		24 15 22 1.0		24 15 23 1.0		
16 15 24 1.008629		16 15 17 1.0		
24 16 0 1.0		24 16 1 1.0		24 16 2 1.0		24 16 3 1.0		24 16 4 1.0		24 16 5 1.0		24 16 6 1.0		24 16 7 1.0		24 16 8 1.0		24 16 9 1.0		24 16 10 1.0		24 16 11 1.035276		24 16 12 1.154701		24 16 13 1.414214		24 16 14 2.0		24 16 15 3.863703		24 16 17 3.863703		24 16 18 2.0		24 16 19 1.414214		24 16 20 1.154701		24 16 21 1.035276		24 16 22 1.0		24 16 23 1.0		
17 16 24 1.008629		17 16 18 1.0		
24 17 0 1.0		24 17 1 1.0		24 17 2 1.0		24 17 3 1.0		24 17 4 1.0		24 17 5 1.0		24 17 6 1.0		24 17 7 1.0		24 17 8 1.0		24 17 9 1.0		24 17 10 1.0		24 17 11 1.0		24 17 12 1.035276		24 17 13 1.154701		24 17 14 1.414214		24 17 15 2.0		24 17 16 3.863703		24 17 18 3.863703		24 17 19 2.0		24 17 20 1.414214		24 17 21 1.154701		24 17 22 1.035276		24 17 23 1.0		
18 17 24 1.008629		18 17 19 1.0		
24 18 0 1.0		24 18 1 1.0		24 18 2 1.0		24 18 3 1.0		24 18 4 1.0		24 18 5 1.0		24 18 6 1.0		24 18 7 1.0		24 18 8 1.0		24 18 9 1.0		24 18 10 1.0		24 18 11 1.0		24 18 12 1.0		24 18 13 1.035276		24 18 14 1.154701		24 18 15 1.414214		24 18 16 2.0		24 18 17 3.863703		24 18 19 3.863703		24 18 20 2.0		24 18 21 1.414214		24 18 22 1.154701		24 18 23 1.035276		
19 18 24 1.008629		19 18 20 1.0		
24 19 0 1.035276		24 19 1 1.0		24 19 2 1.0		24 19 3 1.0		24 19 4 1.0		24 19 5 1.0		24 19 6 1.0		24 19 7 1.0		24 19 8 1.0		24 19 9 1.0		24 19 10 1.0		24 19 11 1.0		24 19 12 1.0		24 19 13 1.0		24 19 14 1.035276		24 19 15 1.154701		24 19 16 1.414214		24 19 17 2.0		24 19 18 3.863703		24 19 20 3.863703		24 19 21 2.0		24 19 22 1.414214		24 19 23 1.154701		
20 19 24 1.008629		20 19 21 1.0		
24 20 0 1.154701		24 20 1 1.035276		24 20 2 1.0		24 20 3 1.0		24 20 4 1.0		24 20 5 1.0		24 20 6 1.0		24 20 7 1.0		24 20 8 1.0		24 20 9 1.0		24 20 10 1.0		24 20 11 1.0		24 20 12 1.0		24 20 13 1.0		24 20 14 1.0		24 20 15 1.035276		24 20 16 1.154701		24 20 17 1.414214		24 20 18 2.0		24 20 19 3.863703		24 20 21 3.863703		24 20 22 2.0		24 20 23 1.414214		
21 20 24 1.008629		21 20 22 1.0		
24 21 0 1.414214		24 21 1 1.154701		24 21 2 1.035276		24 21 3 1.0		24 21 4 1.0		24 21 5 1.0		24 21 6 1.0		24 21 7 1.0		24 21 8 1.0		24 21 9 1.0		24 21 10 1.0		24 21 11 1.0		24 21 12 1.0		24 21 13 1.0		24 21 14 1.0		24 21 15 1.0		24 21 16 1.035276		24 21 17 1.154701		24 21 18 1.414214		24 21 19 2.0		24 21 20 3.863703		24 21 22 3.863703		24 21 23 2.0		
22 21 24 1.008629		22 21 23 1.0		
24 22 0 2.0		24 22 1 1.414214		24 22 2 1.154701		24 22 3 1.035276		24 22 4 1.0		24 22 5 1.0		24 22 6 1.0		24 22 7 1.0		24 22 8 1.0		24 22 9 1.0		24 22 10 1.0		24 22 11 1.0		24 22 12 1.0		24 22 13 1.0		24 22 14 1.0		24 22 15 1.0		24 22 16 1.0		24 22 17 1.035276		24 22 18 1.154701		24 22 19 1.414214		24 22 20 2.0		24 22 21 3.863703		24 22 23 3.863703		
23 22 24 1.008629		23 22 0 1.0		
24 23 0 3.863703		24 23 1 2.0		24 23 2 1.414214		24 23 3 1.154701		24 23 4 1.035276		24 23 5 1.0		24 23 6 1.0		24 23 7 1.0		24 23 8 1.0		24 23 9 1.0		24 23 10 1.0		24 23 11 1.0		24 23 12 1.0		24 23 13 1.0		24 23 14 1.0		24 23 15 1.0		24 23 16 1.0		24 23 17 1.0		24 23 18 1.035276		24 23 19 1.154701		24 23 20 1.414214		24 23 21 2.0		24 23 22 3.863703		
0 23 24 1.008629		0 23 1 1.0		;
param D:=2 ;
param t_hat_ear: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 :=
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ;
param t_hat_lat: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 :=
0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
6 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
7 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
8 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
9 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
10 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
11 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
13 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
14 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ;
