Data Name,Total,Binary,Integer,Linear
gridAP43Tini-1,22384,16734,81,5569
gridAP43Tini-2,22420,16734,81,5605
gridAP43Tini0,22346,16734,81,5531
gridAP44None,70004,40827,273,20777
gridAP44Tini-1,32307,22580,91,6927
gridAP44Tini-2,32347,22580,91,6967
gridAP44Tini0,32263,22580,91,6883
gridAP45None,61211,37284,270,20474
gridAP45Tini-1,30747,22772,90,6824
gridAP45Tini-2,30789,22772,90,6866
gridAP45Tini0,30707,22772,90,6784
gridAP46None,70277,40653,258,21248
gridAP46Tini-1,32174,22298,86,7084
gridAP46Tini-2,32204,22298,86,7114
gridAP46Tini0,32140,22298,86,7050
gridAP47None,74918,42846,258,20528
gridAP47Tini-1,33311,22619,86,6844
gridAP47Tini-2,33355,22619,86,6888
gridAP47Tini0,33263,22619,86,6796
gridAP48None,46789,28143,276,18370
gridAP48Tini-1,26246,20030,92,6124
gridAP48Tini-2,26286,20030,92,6164
gridAP48Tini0,26204,20030,92,6082
gridAP49None,49194,28678,255,19408
gridAP49Tini-1,25346,18507,85,6469
gridAP49Tini-2,25382,18506,85,6504
gridAP49Tini0,25310,18509,85,6435
gridAP4None,55660,32394,249,19843
gridAP4Tini-1,27354,19598,83,6615
gridAP4Tini-2,27366,19598,83,6627
gridAP4Tini0,27340,19598,83,6601
gridAP50None,47940,28098,279,19563
gridAP50Tini-1,26462,19848,93,6521
gridAP50Tini-2,26476,19848,93,6535
gridAP50Tini0,26448,19848,93,6507
gridAP51None,48145,27984,252,19028
gridAP51Tini-1,24897,18176,84,6344
gridAP51Tini-2,24913,18174,84,6358
gridAP51Tini0,24879,18178,84,6326
gridAP52None,41304,23862,252,17190
gridAP52Tini-1,22760,16944,84,5732
gridAP52Tini-2,22798,16944,84,5770
gridAP52Tini0,22716,16944,84,5688
gridAP53None,46912,28194,270,18448
gridAP53Tini-1,26122,19882,90,6150
gridAP53Tini-2,26170,19882,90,6198
gridAP53Tini0,26072,19882,90,6100
gridAP54None,59435,34512,243,19271
gridAP54Tini-1,27910,19601,81,6425
gridAP54Tini-2,27948,19601,81,6463
gridAP54Tini0,27868,19601,81,6383
gridAP55None,44089,25125,270,18694
gridAP55Tini-1,24154,17832,90,6232
gridAP55Tini-2,24168,17832,90,6246
gridAP55Tini0,24138,17832,90,6216
gridAP56None,50813,29568,249,17819
gridAP56Tini-1,24971,17890,83,5939
gridAP56Tini-2,25015,17890,83,5983
gridAP56Tini0,24929,17890,83,5897
gridAP57None,52639,31109,273,20362
gridAP57Tini-1,27596,20416,91,6790
gridAP57Tini-2,27612,20416,91,6806
gridAP57Tini0,27572,20418,91,6766
gridAP58None,63863,37299,270,20858
gridAP58Tini-1,30379,21523,90,6954
gridAP58Tini-2,30399,21523,90,6974
gridAP58Tini0,30355,21523,90,6930
gridAP59None,46143,27387,255,18501
gridAP59Tini-1,25624,19370,85,6169
gridAP59Tini-2,25652,19370,85,6197
gridAP59Tini0,25590,19370,85,6135
gridAP5None,46681,27360,261,18218
gridAP5Tini-1,24339,17898,87,6074
gridAP5Tini-2,24379,17896,87,6112
gridAP5Tini0,24297,17900,87,6032
gridAP60None,67740,40521,282,21492
gridAP60Tini-1,32732,23657,94,7166
gridAP60Tini-2,32750,23657,94,7184
gridAP60Tini0,32708,23657,94,7142
gridAP61None,50772,30132,264,19479
gridAP61Tini-1,26607,19727,88,6493
gridAP61Tini-2,26639,19727,88,6525
gridAP61Tini0,26575,19727,88,6461
gridAP62None,50393,30081,261,19154
gridAP62Tini-1,26435,19665,87,6384
gridAP62Tini-2,26475,19665,87,6424
gridAP62Tini0,26397,19665,87,6346
gridAP63None,51299,30671,258,19475
gridAP63Tini-1,26752,19874,86,6493
gridAP63Tini-2,26800,19874,86,6541
gridAP63Tini0,26700,19876,86,6441
gridAP64None,44972,25842,264,18866
gridAP64Tini-1,24738,18360,88,6290
gridAP64Tini-2,24748,18360,88,6300
gridAP64Tini0,24724,18360,88,6276
gridAP65None,53269,31785,264,20323
gridAP65Tini-1,27910,20748,88,6775
gridAP65Tini-2,27934,20748,88,6799
gridAP65Tini0,27884,20748,88,6749
gridAP66None,51600,30873,276,19587
gridAP66Tini-1,27146,20235,92,6531
gridAP66Tini-2,27182,20234,92,6566
gridAP66Tini0,27104,20236,92,6490
gridAP67None,41372,24162,243,16967
gridAP67Tini-1,22884,17148,81,5655
gridAP67Tini-2,22924,17148,81,5695
gridAP67Tini0,22846,17148,81,5617
gridAP68None,43745,25185,261,18299
gridAP68Tini-1,24048,17860,87,6101
gridAP68Tini-2,24064,17860,87,6117
gridAP68Tini0,24028,17860,87,6081
gridAP69None,70499,41307,264,20810
gridAP69Tini-1,32488,22758,88,6936
gridAP69Tini-2,32532,22758,88,6980
gridAP69Tini0,32446,22758,88,6894
gridAP6None,58767,34158,255,18951
gridAP6Tini-1,27799,19596,85,6317
gridAP6Tini-2,27843,19596,85,6361
gridAP6Tini0,27755,19596,85,6273
gridAP70None,44843,26547,261,18035
gridAP70Tini-1,24834,18736,87,6011
gridAP70Tini-2,24876,18736,87,6053
gridAP70Tini0,24794,18736,87,5971
gridAP71None,44713,26073,264,18376
gridAP71Tini-1,24700,18486,88,6126
gridAP71Tini-2,24736,18486,88,6162
gridAP71Tini0,24662,18486,88,6088
gridAP72None,45367,26769,273,18325
gridAP72Tini-1,25282,19082,91,6109
gridAP72Tini-2,25320,19082,91,6147
gridAP72Tini0,25242,19082,91,6069
gridAP73None,45295,26031,264,19000
gridAP73Tini-1,24806,18384,88,6334
gridAP73Tini-2,24816,18384,88,6344
gridAP73Tini0,24794,18384,88,6322
gridAP74None,52896,31465,270,20266
gridAP74Tini-1,27735,20589,90,6757
gridAP74Tini-2,27765,20589,90,6787
gridAP74Tini0,27699,20590,90,6722
gridAP75None,73702,43593,270,21706
gridAP75Tini-1,34093,24054,90,7238
gridAP75Tini-2,34123,24054,90,7268
gridAP75Tini0,34055,24054,90,7200
gridAP76None,43180,24588,261,18331
gridAP76Tini-1,23680,17482,87,6111
gridAP76Tini-2,23704,17482,87,6135
gridAP76Tini0,23654,17482,87,6085
gridAP77None,76663,46407,282,21850
gridAP77Tini-1,36008,25922,94,7284
gridAP77Tini-2,36056,25922,94,7332
gridAP77Tini0,35958,25922,94,7234
gridAP78None,52795,31044,243,18325
gridAP78Tini-1,26141,18890,81,6109
gridAP78Tini-2,26169,18890,81,6137
gridAP78Tini0,26111,18890,81,6079
gridAP79None,57956,34197,267,20327
gridAP79Tini-1,28693,20772,89,6777
gridAP79Tini-2,28725,20772,89,6809
gridAP79Tini0,28657,20772,89,6741
gridAP7None,60444,36438,282,20556
gridAP7Tini-1,30298,22296,94,6852
gridAP7Tini-2,30338,22296,94,6892
gridAP7Tini0,30258,22296,94,6812
gridAP80None,49826,29772,249,18908
gridAP80Tini-1,26000,19314,83,6304
gridAP80Tini-2,26034,19314,83,6338
gridAP80Tini0,25962,19314,83,6266
gridAP81None,47584,28152,276,19156
gridAP81Tini-1,26404,19926,92,6386
gridAP81Tini-2,26446,19926,92,6428
gridAP81Tini0,26360,19926,92,6342
gridAP82None,50010,29496,264,19353
gridAP82Tini-1,26194,19356,88,6451
gridAP82Tini-2,26228,19356,88,6485
gridAP82Tini0,26160,19356,88,6417
gridAP83None,45499,26319,255,18925
gridAP83Tini-1,24954,18560,85,6309
gridAP83Tini-2,24960,18560,85,6315
gridAP83Tini0,24946,18560,85,6301
gridAP84None,63898,37458,261,20761
gridAP84Tini-1,30350,21534,87,6923
gridAP84Tini-2,30372,21534,87,6945
gridAP84Tini0,30320,21534,87,6893
gridAP85None,41574,24396,255,16923
gridAP85Tini-1,23108,17380,85,5643
gridAP85Tini-2,23150,17380,85,5685
gridAP85Tini0,23060,17380,85,5595
gridAP86None,45373,26673,279,18421
gridAP86Tini-1,25160,18926,93,6141
gridAP86Tini-2,25202,18926,93,6183
gridAP86Tini0,25116,18926,93,6097
gridAP87None,43289,25737,258,17294
gridAP87Tini-1,24064,18214,86,5764
gridAP87Tini-2,24104,18214,86,5804
gridAP87Tini0,24026,18214,86,5726
gridAP88None,44325,25899,261,18165
gridAP88Tini-1,24528,18386,87,6055
gridAP88Tini-2,24560,18386,87,6087
gridAP88Tini0,24496,18386,87,6023
gridAP89None,42918,25158,264,17496
gridAP89Tini-1,23906,17986,88,5832
gridAP89Tini-2,23946,17986,88,5872
gridAP89Tini0,23866,17986,88,5792
gridAP8None,43499,25185,255,18059
gridAP8Tini-1,23898,17792,85,6021
gridAP8Tini-2,23914,17792,85,6037
gridAP8Tini0,23878,17792,85,6001
gridAP90None,42773,25173,261,17339
gridAP90Tini-1,23854,17988,87,5779
gridAP90Tini-2,23892,17988,87,5817
gridAP90Tini0,23818,17988,87,5743
gridAP91None,45926,27066,270,18590
gridAP91Tini-1,25408,19122,90,6196
gridAP91Tini-2,25452,19122,90,6240
gridAP91Tini0,25366,19122,90,6154
gridAP92None,54702,32457,261,18831
gridAP92Tini-1,27147,19732,87,6277
gridAP92Tini-2,27193,19732,87,6323
gridAP92Tini0,27101,19732,87,6231
gridAP93None,66138,39159,279,21273
gridAP93Tini-1,31622,22627,93,7093
gridAP93Tini-2,31642,22627,93,7113
gridAP93Tini0,31596,22627,93,7067
gridAP94None,60543,35454,258,19398
gridAP94Tini-1,28789,20424,86,6468
gridAP94Tini-2,28829,20424,86,6508
gridAP94Tini0,28743,20424,86,6422
gridAP95None,51517,29739,261,18337
gridAP95Tini-1,25282,18024,87,6111
gridAP95Tini-2,25324,18024,87,6153
gridAP95Tini0,25244,18024,87,6073
gridAP96None,42886,24840,249,17797
gridAP96Tini-1,23558,17542,83,5933
gridAP96Tini-2,23586,17542,83,5961
gridAP96Tini0,23528,17542,83,5903
gridAP97None,57585,33081,252,18852
gridAP97Tini-1,27034,18866,84,6284
gridAP97Tini-2,27078,18866,84,6328
gridAP97Tini0,26990,18866,84,6240
gridAP98None,60243,35388,252,19188
gridAP98Tini-1,28582,20297,84,6396
gridAP98Tini-2,28632,20297,84,6446
gridAP98Tini0,28532,20297,84,6346
gridAP99None,75967,43215,255,21307
gridAP99Tini-1,33719,22799,85,7105
gridAP99Tini-2,33749,22799,85,7135
gridAP99Tini0,33681,22799,85,7067
gridAP9None,45811,26475,261,19075
gridAP9Tini-1,25092,18646,87,6359
gridAP9Tini-2,25098,18646,87,6365
gridAP9Tini0,25084,18646,87,6351
gridNC0None,34427,19404,231,14792
gridNC0Tini-1,18791,13784,77,4930
gridNC0Tini-2,18845,13784,77,4984
gridNC0Tini0,18739,13784,77,4878
gridNC10None,43259,25344,258,17657
gridNC10Tini-1,23973,18002,86,5885
gridNC10Tini-2,24019,18002,86,5931
gridNC10Tini0,23929,18002,86,5841
gridNC11None,61789,34692,234,18433
gridNC11Tini-1,27683,18652,78,6143
gridNC11Tini-2,27735,18652,78,6195
gridNC11Tini0,27635,18652,78,6095
gridNC12None,60454,35334,249,19246
gridNC12Tini-1,28504,20130,83,6416
gridNC12Tini-2,28552,20130,83,6464
gridNC12Tini0,28454,20130,83,6366
gridNC13None,43506,24834,213,15270
gridNC13Tini-1,20990,14766,71,5090
gridNC13Tini-2,21044,14766,71,5144
gridNC13Tini0,20936,14766,71,5036
gridNC14None,31776,16182,174,12201
gridNC14Tini-1,14542,9344,58,4067
gridNC14Tini-2,14596,9344,58,4121
gridNC14Tini0,14488,9344,58,4013
gridNC15None,24784,12807,186,11791
gridNC15Tini-1,13007,9018,62,3927
gridNC15Tini-2,13073,9018,62,3993
gridNC15Tini0,12951,9018,62,3871
gridNC16None,50586,29841,246,17235
gridNC16Tini-1,24981,18066,82,5745
gridNC16Tini-2,25045,18066,82,5809
gridNC16Tini0,24917,18066,82,5681
gridNC17None,51647,31374,258,19140
gridNC17Tini-1,26990,20233,86,6380
gridNC17Tini-2,27046,20231,86,6434
gridNC17Tini0,26936,20235,86,6326
gridNC18None,36852,19566,189,13866
gridNC18Tini-1,17156,11394,63,4622
gridNC18Tini-2,17198,11394,63,4664
gridNC18Tini0,17114,11394,63,4580
gridNC19None,47506,23598,180,15157
gridNC19Tini-1,19998,12030,60,5051
gridNC19Tini-2,20052,12030,60,5105
gridNC19Tini0,19948,12030,60,5001
gridNC1None,47452,27996,240,18346
gridNC1Tini-1,24413,17929,80,6114
gridNC1Tini-2,24461,17928,80,6161
gridNC1Tini0,24369,17930,80,6071
gridNC20None,45725,23073,183,14348
gridNC20Tini-1,19404,11854,61,4782
gridNC20Tini-2,19458,11854,61,4836
gridNC20Tini0,19352,11854,61,4730
gridNC21None,44659,22269,177,13954
gridNC21Tini-1,18796,11334,59,4650
gridNC21Tini-2,18858,11334,59,4712
gridNC21Tini0,18738,11334,59,4592
gridNC22None,48816,28464,237,16830
gridNC22Tini-1,24008,17224,79,5610
gridNC22Tini-2,24060,17224,79,5662
gridNC22Tini0,23956,17224,79,5558
gridNC23None,42449,24078,207,14912
gridNC23Tini-1,20379,14258,69,4968
gridNC23Tini-2,20437,14258,69,5026
gridNC23Tini0,20329,14258,69,4918
gridNC24None,65246,37416,237,19316
gridNC24Tini-1,29484,20208,79,6438
gridNC24Tini-2,29536,20208,79,6490
gridNC24Tini0,29434,20208,79,6388
gridNC25None,23925,12069,156,10782
gridNC25Tini-1,11496,7544,52,3594
gridNC25Tini-2,11558,7544,52,3656
gridNC25Tini0,11434,7544,52,3532
gridNC26None,24782,12933,177,11672
gridNC26Tini-1,13041,9094,59,3888
gridNC26Tini-2,13099,9094,59,3946
gridNC26Tini0,12991,9094,59,3838
gridNC27None,48154,26922,216,15511
gridNC27Tini-1,22114,15038,72,5169
gridNC27Tini-2,22174,15038,72,5229
gridNC27Tini0,22058,15038,72,5113
gridNC28None,34785,18519,174,12849
gridNC28Tini-1,16150,10728,58,4283
gridNC28Tini-2,16206,10728,58,4339
gridNC28Tini0,16094,10728,58,4227
gridNC29None,58227,34221,252,18273
gridNC29Tini-1,27502,19500,84,6091
gridNC29Tini-2,27556,19500,84,6145
gridNC29Tini0,27448,19500,84,6037
gridNC2None,52132,27744,195,15946
gridNC2Tini-1,22598,14468,65,5316
gridNC2Tini-2,22656,14468,65,5374
gridNC2Tini0,22538,14468,65,5256
gridNC30None,45514,25014,210,14851
gridNC30Tini-1,20710,13880,70,4947
gridNC30Tini-2,20774,13880,70,5011
gridNC30Tini0,20656,13880,70,4893
gridNC31None,68208,37563,228,18957
gridNC31Tini-1,29540,19325,76,6319
gridNC31Tini-2,29590,19325,76,6369
gridNC31Tini0,29490,19325,76,6269
gridNC32None,34110,18383,201,14607
gridNC32Tini-1,16865,11623,67,4869
gridNC32Tini-2,16917,11621,67,4920
gridNC32Tini0,16813,11624,67,4818
gridNC33None,37596,21837,222,15537
gridNC33Tini-1,20533,15280,74,5179
gridNC33Tini-2,20587,15280,74,5233
gridNC33Tini0,20479,15280,74,5125
gridNC34None,45051,24033,198,15291
gridNC34Tini-1,20189,13183,66,5097
gridNC34Tini-2,20245,13183,66,5153
gridNC34Tini0,20133,13183,66,5041
gridNC35None,52672,30654,249,18526
gridNC35Tini-1,25894,18554,83,6176
gridNC35Tini-2,25932,18554,83,6214
gridNC35Tini0,25854,18554,83,6136
gridNC36None,68654,38022,231,19082
gridNC36Tini-1,29837,19627,77,6360
gridNC36Tini-2,29889,19627,77,6412
gridNC36Tini0,29787,19627,77,6310
gridNC37None,54663,31263,228,17553
gridNC37Tini-1,25371,17569,76,5853
gridNC37Tini-2,25423,17569,76,5905
gridNC37Tini0,25313,17569,76,5795
gridNC38None,32621,16527,177,12680
gridNC38Tini-1,14810,9446,59,4226
gridNC38Tini-2,14864,9446,59,4280
gridNC38Tini0,14758,9446,59,4174
gridNC39None,79581,43599,249,20502
gridNC39Tini-1,33842,21848,83,6834
gridNC39Tini-2,33896,21848,83,6888
gridNC39Tini0,33788,21848,83,6780
gridNC3None,44487,25707,237,17607
gridNC3Tini-1,22803,16545,79,5867
gridNC3Tini-2,22845,16545,79,5909
gridNC3Tini0,22767,16545,79,5831
gridNC42None,63964,36498,240,18931
gridNC42Tini-1,28916,19760,80,6311
gridNC42Tini-2,28964,19760,80,6359
gridNC42Tini0,28866,19760,80,6261
gridNC43None,32244,17853,189,13314
gridNC43Tini-1,16050,11253,63,4438
gridNC43Tini-2,16114,11252,63,4501
gridNC43Tini0,15986,11254,63,4375
gridNC44None,47568,28314,255,18075
gridNC44Tini-1,24850,18434,85,6023
gridNC44Tini-2,24912,18433,85,6084
gridNC44Tini0,24794,18435,85,5968
gridNC45None,67135,36588,219,18628
gridNC45Tini-1,28874,18693,73,6208
gridNC45Tini-2,28932,18693,73,6266
gridNC45Tini0,28820,18693,73,6154
gridNC46None,47455,26787,216,17083
gridNC46Tini-1,22760,15872,72,5693
gridNC46Tini-2,22808,15872,72,5741
gridNC46Tini0,22716,15872,72,5649
gridNC47None,62641,28008,180,15643
gridNC47Tini-1,24384,12841,60,5213
gridNC47Tini-2,24442,12841,60,5271
gridNC47Tini0,24330,12841,60,5159
gridNC48None,39714,21402,204,14841
gridNC48Tini-1,18728,12626,68,4945
gridNC48Tini-2,18778,12626,68,4995
gridNC48Tini0,18684,12626,68,4901
gridNC49None,38771,22071,210,15554
gridNC49Tini-1,19588,14022,70,5184
gridNC49Tini-2,19646,14022,70,5242
gridNC49Tini0,19532,14022,70,5128
gridNC4None,30735,16332,183,13299
gridNC4Tini-1,15088,10289,61,4431
gridNC4Tini-2,15148,10288,61,4490
gridNC4Tini0,15034,10290,61,4378
gridNC50None,54076,31239,237,17080
gridNC50Tini-1,25201,17592,79,5690
gridNC50Tini-2,25271,17592,79,5760
gridNC50Tini0,25141,17592,79,5630
gridNC51None,50680,29718,237,17494
gridNC51Tini-1,24910,17924,79,5830
gridNC51Tini-2,24952,17924,79,5872
gridNC51Tini0,24872,17924,79,5792
gridNC52None,45123,25701,219,16002
gridNC52Tini-1,21832,15358,73,5334
gridNC52Tini-2,21884,15358,73,5386
gridNC52Tini0,21780,15358,73,5282
gridNC53None,56854,34584,258,18775
gridNC53Tini-1,28438,21016,86,6257
gridNC53Tini-2,28500,21016,86,6319
gridNC53Tini0,28380,21016,86,6199
gridNC54None,45715,26499,240,18109
gridNC54Tini-1,23424,17020,80,6035
gridNC54Tini-2,23466,17019,80,6076
gridNC54Tini0,23386,17021,80,5998
gridNC55None,58467,30219,198,16587
gridNC55Tini-1,24566,15152,66,5527
gridNC55Tini-2,24620,15152,66,5581
gridNC55Tini0,24518,15152,66,5479
gridNC56None,26865,13725,165,12057
gridNC56Tini-1,12955,8577,55,4017
gridNC56Tini-2,13009,8577,55,4071
gridNC56Tini0,12907,8577,55,3969
gridNC57None,35449,19797,210,14524
gridNC57Tini-1,17878,12662,70,4840
gridNC57Tini-2,17940,12662,70,4902
gridNC57Tini0,17820,12662,70,4782
gridNC58None,63594,36396,246,18681
gridNC58Tini-1,28784,19722,82,6223
gridNC58Tini-2,28844,19722,82,6283
gridNC58Tini0,28736,19722,82,6175
gridNC59None,27442,14477,162,11937
gridNC59Tini-1,13417,9096,54,3978
gridNC59Tini-2,13477,9095,54,4037
gridNC59Tini0,13361,9099,54,3922
gridNC5None,62963,33669,225,17528
gridNC5Tini-1,27040,17276,75,5842
gridNC5Tini-2,27098,17276,75,5900
gridNC5Tini0,26984,17276,75,5786
gridNC60None,53714,28779,210,16307
gridNC60Tini-1,23479,15170,70,5433
gridNC60Tini-2,23537,15170,70,5491
gridNC60Tini0,23429,15170,70,5383
gridNC61None,54257,32238,252,18527
gridNC61Tini-1,26981,19642,84,6175
gridNC61Tini-2,27023,19642,84,6217
gridNC61Tini0,26941,19642,84,6135
gridNC62None,51332,28830,219,16688
gridNC62Tini-1,23678,16178,73,5562
gridNC62Tini-2,23732,16178,73,5616
gridNC62Tini0,23626,16178,73,5510
gridNC63None,61332,36156,246,19395
gridNC63Tini-1,28944,20552,82,6465
gridNC63Tini-2,28996,20552,82,6517
gridNC63Tini0,28892,20552,82,6413
gridNC64None,32994,17652,195,14253
gridNC64Tini-1,16318,11204,65,4751
gridNC64Tini-2,16376,11203,65,4808
gridNC64Tini0,16260,11205,65,4694
gridNC65None,39495,20352,177,13458
gridNC65Tini-1,17355,10976,59,4484
gridNC65Tini-2,17423,10976,59,4552
gridNC65Tini0,17293,10976,59,4422
gridNC66None,67921,39534,261,19846
gridNC66Tini-1,31145,21684,87,6614
gridNC66Tini-2,31197,21684,87,6666
gridNC66Tini0,31097,21684,87,6566
gridNC67None,38941,19866,171,13372
gridNC67Tini-1,17108,10751,57,4456
gridNC67Tini-2,17162,10751,57,4510
gridNC67Tini0,17058,10751,57,4406
gridNC68None,46956,23925,177,14682
gridNC68Tini-1,20025,12348,59,4894
gridNC68Tini-2,20077,12348,59,4946
gridNC68Tini0,19973,12348,59,4842
gridNC69None,33980,17655,177,12854
gridNC69Tini-1,15595,10156,59,4282
gridNC69Tini-2,15655,10156,59,4342
gridNC69Tini0,15543,10156,59,4230
gridNC6None,59705,33255,231,18026
gridNC6Tini-1,26646,17830,77,6008
gridNC6Tini-2,26700,17830,77,6062
gridNC6Tini0,26594,17830,77,5956
gridNC70None,55765,32376,234,17611
gridNC70Tini-1,26185,18388,78,5871
gridNC70Tini-2,26245,18388,78,5931
gridNC70Tini0,26123,18388,78,5809
gridNC71None,68202,39738,249,20016
gridNC71Tini-1,31224,21736,83,6672
gridNC71Tini-2,31272,21736,83,6720
gridNC71Tini0,31176,21736,83,6624
gridNC72None,55469,27639,192,15899
gridNC72Tini-1,22941,13665,64,5299
gridNC72Tini-2,23003,13665,64,5361
gridNC72Tini0,22881,13665,64,5239
gridNC73None,56745,31131,213,17028
gridNC73Tini-1,25010,16472,71,5676
gridNC73Tini-2,25068,16472,71,5734
gridNC73Tini0,24952,16472,71,5618
gridNC74None,41903,21867,189,14270
gridNC74Tini-1,18605,11927,63,4756
gridNC74Tini-2,18667,11927,63,4818
gridNC74Tini0,18545,11927,63,4696
gridNC75None,66673,38757,249,19402
gridNC75Tini-1,30296,20992,83,6466
gridNC75Tini-2,30354,20992,83,6524
gridNC75Tini0,30242,20992,83,6412
gridNC76None,53243,30000,228,17453
gridNC76Tini-1,24571,16824,76,5817
gridNC76Tini-2,24627,16824,76,5873
gridNC76Tini0,24517,16824,76,5763
gridNC77None,60199,36222,252,18307
gridNC77Tini-1,28775,20784,84,6101
gridNC77Tini-2,28841,20784,84,6167
gridNC77Tini0,28713,20784,84,6039
gridNC78None,54244,29550,201,16186
gridNC78Tini-1,23926,15696,67,5394
gridNC78Tini-2,23976,15696,67,5444
gridNC78Tini0,23880,15696,67,5348
gridNC79None,48978,28701,255,19092
gridNC79Tini-1,25311,18552,85,6364
gridNC79Tini-2,25357,18552,85,6410
gridNC79Tini0,25265,18552,85,6318
gridNC7None,64774,38448,267,20428
gridNC7Tini-1,30828,22052,89,6810
gridNC7Tini-2,30878,22052,89,6860
gridNC7Tini0,30776,22052,89,6758
gridNC80None,60955,34311,216,18013
gridNC80Tini-1,27290,18410,72,6003
gridNC80Tini-2,27338,18410,72,6051
gridNC80Tini0,27246,18410,72,5959
gridNC81None,43265,24162,213,15650
gridNC81Tini-1,20667,14300,71,5216
gridNC81Tini-2,20725,14300,71,5274
gridNC81Tini0,20611,14300,71,5160
gridNC82None,48949,28494,237,16978
gridNC82Tini-1,23945,17128,79,5658
gridNC82Tini-2,24007,17128,79,5720
gridNC82Tini0,23887,17128,79,5600
gridNC83None,62114,36264,249,20054
gridNC83Tini-1,29365,20749,83,6684
gridNC83Tini-2,29403,20749,83,6722
gridNC83Tini0,29329,20749,83,6648
gridNC84None,53965,29145,204,16351
gridNC84Tini-1,23556,15286,68,5447
gridNC84Tini-2,23614,15286,68,5505
gridNC84Tini0,23508,15286,68,5399
gridNC85None,53639,31653,252,18533
gridNC85Tini-1,26652,19324,84,6177
gridNC85Tini-2,26696,19324,84,6221
gridNC85Tini0,26610,19324,84,6135
gridNC86None,64611,38088,273,20580
gridNC86Tini-1,30693,21852,91,6860
gridNC86Tini-2,30745,21852,91,6912
gridNC86Tini0,30641,21852,91,6808
gridNC87None,76971,38793,213,18798
gridNC87Tini-1,31303,18577,71,6266
gridNC87Tini-2,31357,18577,71,6320
gridNC87Tini0,31249,18577,71,6212
gridNC88None,73335,39150,222,19143
gridNC88Tini-1,30843,19450,74,6379
gridNC88Tini-2,30895,19450,74,6431
gridNC88Tini0,30797,19450,74,6333
gridNC89None,46884,25689,207,15528
gridNC89Tini-1,21388,14325,69,5174
gridNC89Tini-2,21440,14325,69,5226
gridNC89Tini0,21342,14325,69,5128
gridNC8None,41067,23001,204,14613
gridNC8Tini-1,19634,13614,68,4869
gridNC8Tini-2,19686,13614,68,4921
gridNC8Tini0,19588,13614,68,4823
gridNC90None,53049,31140,252,18405
gridNC90Tini-1,26341,19038,84,6135
gridNC90Tini-2,26381,19038,84,6175
gridNC90Tini0,26301,19038,84,6095
gridNC91None,45419,24369,201,15344
gridNC91Tini-1,20376,13360,67,5114
gridNC91Tini-2,20434,13360,67,5172
gridNC91Tini0,20320,13360,67,5058
gridNC92None,53077,28425,207,16018
gridNC92Tini-1,23132,14916,69,5338
gridNC92Tini-2,23192,14916,69,5398
gridNC92Tini0,23076,14916,69,5282
gridNC93None,56298,32364,237,18090
gridNC93Tini-1,26242,18264,79,6030
gridNC93Tini-2,26296,18264,79,6084
gridNC93Tini0,26188,18264,79,5976
gridNC94None,54493,32040,255,18892
gridNC94Tini-1,26941,19460,85,6294
gridNC94Tini-2,26993,19460,85,6346
gridNC94Tini0,26899,19460,85,6252
gridNC95None,45997,24825,210,15397
gridNC95Tini-1,20751,13695,70,5131
gridNC95Tini-2,20805,13695,70,5185
gridNC95Tini0,20701,13695,70,5081
gridNC96None,29800,16028,177,12785
gridNC96Tini-1,14702,10113,59,4261
gridNC96Tini-2,14756,10110,59,4313
gridNC96Tini0,14652,10115,59,4211
gridNC97None,37575,18882,177,12972
gridNC97Tini-1,16272,10041,59,4324
gridNC97Tini-2,16332,10041,59,4384
gridNC97Tini0,16212,10041,59,4264
gridNC98None,63607,37482,255,20116
gridNC98Tini-1,30188,21481,85,6704
gridNC98Tini-2,30240,21481,85,6756
gridNC98Tini0,30140,21481,85,6656
gridNC99None,59666,28695,180,15947
gridNC99Tini-1,23959,13636,60,5315
gridNC99Tini-2,24013,13636,60,5369
gridNC99Tini0,23907,13636,60,5263
gridNC9None,39163,22407,213,15625
gridNC9Tini-1,19864,14280,71,5207
gridNC9Tini-2,19916,14280,71,5259
gridNC9Tini0,19816,14280,71,5159
metroplex0nDr0nDe1,17125,9437,118,6938
metroplex0nDr0nDe2,23154,12970,130,7830
metroplex0nDr0nDe3,33213,19275,154,9990
metroplex0nDr1nDe0,13505,7545,114,5846
metroplex0nDr1nDe1,9832,4428,76,4696
metroplex10nDr0nDe1,25223,15759,146,8686
metroplex10nDr0nDe2,9547,3615,56,3652
metroplex10nDr0nDe3,40569,25257,172,11340
metroplex10nDr1nDe0,9274,4802,82,4390
metroplex10nDr1nDe1,8321,3517,60,4112
metroplex11nDr0nDe1,12169,6001,90,5446
metroplex11nDr0nDe2,31992,20160,156,9452
metroplex11nDr0nDe3,35633,21739,156,9952
metroplex11nDr1nDe0,5723,2623,62,3038
metroplex11nDr1nDe1,10849,5009,82,5126
metroplex12nDr0nDe1,11012,5220,88,5072
metroplex12nDr0nDe2,17287,8851,106,6102
metroplex12nDr0nDe3,16359,6735,88,5744
metroplex12nDr1nDe0,7597,3781,82,3734
metroplex12nDr1nDe1,28148,18232,160,9124
metroplex13nDr0nDe1,6514,2610,56,3216
metroplex13nDr0nDe2,12941,5711,80,4932
metroplex13nDr0nDe3,19539,9159,98,6494
metroplex13nDr1nDe0,2214,738,36,1440
metroplex13nDr1nDe1,11573,5745,86,5110
